Bytes,RankA,RankB
147456,32,72
147456,32,73
2359296,32,74
2359296,32,75
2359296,32,76
37748736,32,77
147456,32,78
147456,32,79
2359296,32,80
2359296,33,4
2359296,33,5
603979776,33,6
37748736,33,7
37748736,33,8
2359296,33,9
452984832,33,34
452984832,33,35
28311552,33,36
1769472,33,37
1769472,33,38
28311552,33,39
1769472,33,40
1769472,33,41
452984832,33,42
28311552,33,43
28311552,33,44
28311552,33,45
1769472,33,46
1769472,33,47
28311552,33,48
1769472,33,49
1769472,33,50
452984832,33,51
28311552,33,52
28311552,33,53
37748736,33,54
2359296,33,55
2359296,33,56
37748736,33,57
2359296,33,58
2359296,33,59
603979776,33,60
37748736,33,61
37748736,33,62
2359296,33,63
147456,33,64
147456,33,65
2359296,33,66
147456,33,67
147456,33,68
37748736,33,69
2359296,33,70
2359296,33,71
2359296,33,72
147456,33,73
147456,33,74
2359296,33,75
147456,33,76
147456,33,77
37748736,33,78
2359296,33,79
2359296,33,80
37748736,34,4
2359296,34,5
37748736,34,6
603979776,34,7
37748736,34,8
147456,34,9
452984832,34,35
1769472,34,36
28311552,34,37
1769472,34,38
1769472,34,39
28311552,34,40
1769472,34,41
28311552,34,42
452984832,34,43
28311552,34,44
1769472,34,45
28311552,34,46
1769472,34,47
1769472,34,48
28311552,34,49
1769472,34,50
28311552,34,51
452984832,34,52
28311552,34,53
2359296,34,54
37748736,34,55
2359296,34,56
2359296,34,57
37748736,34,58
2359296,34,59
37748736,34,60
603979776,34,61
37748736,34,62
147456,34,63
2359296,34,64
147456,34,65
147456,34,66
2359296,34,67
147456,34,68
2359296,34,69
37748736,34,70
2359296,34,71
147456,34,72
2359296,34,73
147456,34,74
147456,34,75
2359296,34,76
147456,34,77
2359296,34,78
37748736,34,79
2359296,34,80
2359296,35,4
37748736,35,5
37748736,35,6
37748736,35,7
603979776,35,8
147456,35,9
1769472,35,36
1769472,35,37
28311552,35,38
1769472,35,39
1769472,35,40
28311552,35,41
28311552,35,42
28311552,35,43
452984832,35,44
1769472,35,45
1769472,35,46
28311552,35,47
1769472,35,48
1769472,35,49
28311552,35,50
28311552,35,51
28311552,35,52
452984832,35,53
2359296,35,54
2359296,35,55
37748736,35,56
2359296,35,57
2359296,35,58
37748736,35,59
37748736,35,60
37748736,35,61
603979776,35,62
147456,35,63
147456,35,64
2359296,35,65
147456,35,66
147456,35,67
2359296,35,68
2359296,35,69
2359296,35,70
37748736,35,71
147456,35,72
147456,35,73
2359296,35,74
147456,35,75
147456,35,76
2359296,35,77
2359296,35,78
2359296,35,79
37748736,35,80
147456,36,4
147456,36,5
2359296,36,6
147456,36,7
147456,36,8
603979776,36,9
452984832,36,37
452984832,36,38
452984832,36,39
28311552,36,40
28311552,36,41
452984832,36,42
28311552,36,43
28311552,36,44
452984832,36,45
28311552,36,46
28311552,36,47
28311552,36,48
1769472,36,49
1769472,36,50
28311552,36,51
1769472,36,52
1769472,36,53
37748736,36,54
2359296,36,55
2359296,36,56
2359296,36,57
147456,36,58
147456,36,59
2359296,36,60
147456,36,61
147456,36,62
603979776,36,63
37748736,36,64
37748736,36,65
37748736,36,66
2359296,36,67
2359296,36,68
37748736,36,69
2359296,36,70
2359296,36,71
37748736,36,72
2359296,36,73
2359296,36,74
2359296,36,75
147456,36,76
147456,36,77
2359296,36,78
147456,36,79
147456,36,80
2359296,37,4
147456,37,5
147456,37,6
2359296,37,7
147456,37,8
37748736,37,9
452984832,37,38
28311552,37,39
452984832,37,40
28311552,37,41
28311552,37,42
452984832,37,43
28311552,37,44
28311552,37,45
452984832,37,46
28311552,37,47
1769472,37,48
28311552,37,49
1769472,37,50
1769472,37,51
28311552,37,52
1769472,37,53
2359296,37,54
37748736,37,55
2359296,37,56
147456,37,57
2359296,37,58
147456,37,59
147456,37,60
2359296,37,61
147456,37,62
37748736,37,63
603979776,37,64
37748736,37,65
2359296,37,66
37748736,37,67
2359296,37,68
2359296,37,69
37748736,37,70
2359296,37,71
2359296,37,72
37748736,37,73
2359296,37,74
147456,37,75
2359296,37,76
147456,37,77
147456,37,78
2359296,37,79
147456,37,80
147456,38,4
2359296,38,5
147456,38,6
147456,38,7
2359296,38,8
37748736,38,9
28311552,38,39
28311552,38,40
452984832,38,41
28311552,38,42
28311552,38,43
452984832,38,44
28311552,38,45
28311552,38,46
452984832,38,47
1769472,38,48
1769472,38,49
28311552,38,50
1769472,38,51
1769472,38,52
28311552,38,53
2359296,38,54
2359296,38,55
37748736,38,56
147456,38,57
147456,38,58
2359296,38,59
147456,38,60
147456,38,61
2359296,38,62
37748736,38,63
37748736,38,64
603979776,38,65
2359296,38,66
2359296,38,67
37748736,38,68
2359296,38,69
2359296,38,70
37748736,38,71
2359296,38,72
2359296,38,73
37748736,38,74
147456,38,75
147456,38,76
2359296,38,77
147456,38,78
147456,38,79
2359296,38,80
2359296,39,4
2359296,39,5
2359296,39,6
147456,39,7
147456,39,8
37748736,39,9
452984832,39,40
452984832,39,41
452984832,39,42
28311552,39,43
28311552,39,44
28311552,39,45
1769472,39,46
1769472,39,47
452984832,39,48
28311552,39,49
28311552,39,50
28311552,39,51
1769472,39,52
1769472,39,53
2359296,39,54
147456,39,55
147456,39,56
37748736,39,57
2359296,39,58
2359296,39,59
2359296,39,60
147456,39,61
147456,39,62
37748736,39,63
2359296,39,64
2359296,39,65
603979776,39,66
37748736,39,67
37748736,39,68
37748736,39,69
2359296,39,70
2359296,39,71
2359296,39,72
147456,39,73
147456,39,74
37748736,39,75
2359296,39,76
2359296,39,77
2359296,39,78
147456,39,79
147456,39,80
2359296,40,5
147456,40,6
2359296,40,7
147456,40,8
2359296,40,9
452984832,40,41
28311552,40,42
452984832,40,43
28311552,40,44
1769472,40,45
28311552,40,46
1769472,40,47
28311552,40,48
452984832,40,49
28311552,40,50
1769472,40,51
28311552,40,52
1769472,40,53
147456,40,54
2359296,40,55
147456,40,56
2359296,40,57
37748736,40,58
2359296,40,59
147456,40,60
2359296,40,61
147456,40,62
2359296,40,63
37748736,40,64
2359296,40,65
37748736,40,66
603979776,40,67
37748736,40,68
2359296,40,69
37748736,40,70
2359296,40,71
147456,40,72
2359296,40,73
147456,40,74
2359296,40,75
37748736,40,76
2359296,40,77
147456,40,78
2359296,40,79
147456,40,80
37748736,41,5
147456,41,6
147456,41,7
2359296,41,8
2359296,41,9
28311552,41,42
28311552,41,43
452984832,41,44
1769472,41,45
1769472,41,46
28311552,41,47
28311552,41,48
28311552,41,49
452984832,41,50
1769472,41,51
1769472,41,52
28311552,41,53
147456,41,54
147456,41,55
2359296,41,56
2359296,41,57
2359296,41,58
37748736,41,59
147456,41,60
147456,41,61
2359296,41,62
2359296,41,63
2359296,41,64
37748736,41,65
37748736,41,66
37748736,41,67
603979776,41,68
2359296,41,69
2359296,41,70
37748736,41,71
147456,41,72
147456,41,73
2359296,41,74
2359296,41,75
2359296,41,76
37748736,41,77
147456,41,78
147456,41,79
2359296,41,80
147456,42,5
37748736,42,6
2359296,42,7
2359296,42,8
37748736,42,9
452984832,42,43
452984832,42,44
28311552,42,45
1769472,42,46
1769472,42,47
28311552,42,48
1769472,42,49
1769472,42,50
452984832,42,51
28311552,42,52
28311552,42,53
2359296,42,54
147456,42,55
147456,42,56
2359296,42,57
147456,42,58
147456,42,59
37748736,42,60
2359296,42,61
2359296,42,62
37748736,42,63
2359296,42,64
2359296,42,65
37748736,42,66
2359296,42,67
2359296,42,68
603979776,42,69
37748736,42,70
37748736,42,71
2359296,42,72
147456,42,73
147456,42,74
2359296,42,75
147456,42,76
147456,42,77
37748736,42,78
2359296,42,79
2359296,42,80
147456,43,5
2359296,43,6
37748736,43,7
2359296,43,8
2359296,43,9
452984832,43,44
1769472,43,45
28311552,43,46
1769472,43,47
1769472,43,48
28311552,43,49
1769472,43,50
28311552,43,51
452984832,43,52
28311552,43,53
147456,43,54
2359296,43,55
147456,43,56
147456,43,57
2359296,43,58
147456,43,59
2359296,43,60
37748736,43,61
2359296,43,62
2359296,43,63
37748736,43,64
2359296,43,65
2359296,43,66
37748736,43,67
2359296,43,68
37748736,43,69
603979776,43,70
37748736,43,71
147456,43,72
2359296,43,73
147456,43,74
147456,43,75
2359296,43,76
147456,43,77
2359296,43,78
37748736,43,79
2359296,43,80
2359296,44,5
2359296,44,6
2359296,44,7
37748736,44,8
2359296,44,9
1769472,44,45
1769472,44,46
28311552,44,47
1769472,44,48
1769472,44,49
28311552,44,50
28311552,44,51
28311552,44,52
452984832,44,53
147456,44,54
147456,44,55
2359296,44,56
147456,44,57
147456,44,58
2359296,44,59
2359296,44,60
2359296,44,61
37748736,44,62
2359296,44,63
2359296,44,64
37748736,44,65
2359296,44,66
2359296,44,67
37748736,44,68
37748736,44,69
37748736,44,70
603979776,44,71
147456,44,72
147456,44,73
2359296,44,74
147456,44,75
147456,44,76
2359296,44,77
2359296,44,78
2359296,44,79
37748736,44,80
147456,45,5
2359296,45,6
147456,45,7
147456,45,8
37748736,45,9
452984832,45,46
452984832,45,47
452984832,45,48
28311552,45,49
28311552,45,50
452984832,45,51
28311552,45,52
28311552,45,53
37748736,45,54
2359296,45,55
2359296,45,56
2359296,45,57
147456,45,58
147456,45,59
2359296,45,60
147456,45,61
147456,45,62
37748736,45,63
2359296,45,64
2359296,45,65
2359296,45,66
147456,45,67
147456,45,68
2359296,45,69
147456,45,70
147456,45,71
603979776,45,72
37748736,45,73
37748736,45,74
37748736,45,75
2359296,45,76
2359296,45,77
37748736,45,78
2359296,45,79
2359296,45,80
147456,46,5
147456,46,6
2359296,46,7
147456,46,8
2359296,46,9
452984832,46,47
28311552,46,48
452984832,46,49
28311552,46,50
28311552,46,51
452984832,46,52
28311552,46,53
2359296,46,54
37748736,46,55
2359296,46,56
147456,46,57
2359296,46,58
147456,46,59
147456,46,60
2359296,46,61
147456,46,62
2359296,46,63
37748736,46,64
2359296,46,65
147456,46,66
2359296,46,67
147456,46,68
147456,46,69
2359296,46,70
147456,46,71
37748736,46,72
603979776,46,73
37748736,46,74
2359296,46,75
37748736,46,76
2359296,46,77
2359296,46,78
37748736,46,79
2359296,46,80
2359296,47,5
147456,47,6
147456,47,7
2359296,47,8
2359296,47,9
28311552,47,48
28311552,47,49
452984832,47,50
28311552,47,51
28311552,47,52
452984832,47,53
2359296,47,54
2359296,47,55
37748736,47,56
147456,47,57
147456,47,58
2359296,47,59
147456,47,60
147456,47,61
2359296,47,62
2359296,47,63
2359296,47,64
37748736,47,65
147456,47,66
147456,47,67
2359296,47,68
147456,47,69
147456,47,70
2359296,47,71
37748736,47,72
37748736,47,73
603979776,47,74
2359296,47,75
2359296,47,76
37748736,47,77
2359296,47,78
2359296,47,79
37748736,47,80
2359296,48,5
2359296,48,6
147456,48,7
147456,48,8
2359296,48,9
452984832,48,49
452984832,48,50
452984832,48,51
28311552,48,52
28311552,48,53
2359296,48,54
147456,48,55
147456,48,56
37748736,48,57
2359296,48,58
2359296,48,59
2359296,48,60
147456,48,61
147456,48,62
2359296,48,63
147456,48,64
147456,48,65
37748736,48,66
2359296,48,67
2359296,48,68
2359296,48,69
147456,48,70
147456,48,71
37748736,48,72
2359296,48,73
2359296,48,74
603979776,48,75
37748736,48,76
37748736,48,77
37748736,48,78
2359296,48,79
2359296,48,80
2359296,49,5
147456,49,6
2359296,49,7
147456,49,8
147456,49,9
452984832,49,50
28311552,49,51
452984832,49,52
28311552,49,53
147456,49,54
2359296,49,55
147456,49,56
2359296,49,57
37748736,49,58
2359296,49,59
147456,49,60
2359296,49,61
147456,49,62
147456,49,63
2359296,49,64
147456,49,65
2359296,49,66
37748736,49,67
2359296,49,68
147456,49,69
2359296,49,70
147456,49,71
2359296,49,72
37748736,49,73
2359296,49,74
37748736,49,75
603979776,49,76
37748736,49,77
2359296,49,78
37748736,49,79
2359296,49,80
147456,50,6
147456,50,7
2359296,50,8
147456,50,9
28311552,50,51
28311552,50,52
452984832,50,53
147456,50,54
147456,50,55
2359296,50,56
2359296,50,57
2359296,50,58
37748736,50,59
147456,50,60
147456,50,61
2359296,50,62
147456,50,63
147456,50,64
2359296,50,65
2359296,50,66
2359296,50,67
37748736,50,68
147456,50,69
147456,50,70
2359296,50,71
2359296,50,72
2359296,50,73
37748736,50,74
37748736,50,75
37748736,50,76
603979776,50,77
2359296,50,78
2359296,50,79
37748736,50,80
37748736,51,6
2359296,51,7
2359296,51,8
2359296,51,9
452984832,51,52
452984832,51,53
2359296,51,54
147456,51,55
147456,51,56
2359296,51,57
147456,51,58
147456,51,59
37748736,51,60
2359296,51,61
2359296,51,62
2359296,51,63
147456,51,64
147456,51,65
2359296,51,66
147456,51,67
147456,51,68
37748736,51,69
2359296,51,70
2359296,51,71
37748736,51,72
2359296,51,73
2359296,51,74
37748736,51,75
2359296,51,76
2359296,51,77
603979776,51,78
37748736,51,79
37748736,51,80
2359296,52,6
37748736,52,7
2359296,52,8
147456,52,9
452984832,52,53
147456,52,54
2359296,52,55
147456,52,56
147456,52,57
2359296,52,58
147456,52,59
2359296,52,60
37748736,52,61
2359296,52,62
147456,52,63
2359296,52,64
147456,52,65
147456,52,66
2359296,52,67
147456,52,68
2359296,52,69
37748736,52,70
2359296,52,71
2359296,52,72
37748736,52,73
2359296,52,74
2359296,52,75
37748736,52,76
2359296,52,77
37748736,52,78
603979776,52,79
37748736,52,80
2359296,53,6
2359296,53,7
37748736,53,8
147456,53,9
147456,53,54
147456,53,55
2359296,53,56
147456,53,57
147456,53,58
2359296,53,59
2359296,53,60
2359296,53,61
37748736,53,62
147456,53,63
147456,53,64
2359296,53,65
147456,53,66
147456,53,67
2359296,53,68
2359296,53,69
2359296,53,70
37748736,53,71
2359296,53,72
2359296,53,73
37748736,53,74
2359296,53,75
2359296,53,76
37748736,53,77
37748736,53,78
37748736,53,79
603979776,53,80
452984832,54,55
452984832,54,56
452984832,54,57
28311552,54,58
28311552,54,59
452984832,54,60
28311552,54,61
28311552,54,62
452984832,54,63
28311552,54,64
28311552,54,65
28311552,54,66
1769472,54,67
1769472,54,68
28311552,54,69
1769472,54,70
1769472,54,71
452984832,54,72
28311552,54,73
28311552,54,74
28311552,54,75
1769472,54,76
1769472,54,77
28311552,54,78
1769472,54,79
1769472,54,80
603979776,54,81
37748736,54,82
37748736,54,83
37748736,54,84
2359296,54,85
2359296,54,86
37748736,54,87
2359296,54,88
2359296,54,89
37748736,54,90
2359296,54,91
2359296,54,92
2359296,54,93
147456,54,94
147456,54,95
2359296,54,96
147456,54,97
147456,54,98
37748736,54,99
452984832,55,56
28311552,55,57
452984832,55,58
28311552,55,59
28311552,55,60
452984832,55,61
28311552,55,62
28311552,55,63
452984832,55,64
28311552,55,65
1769472,55,66
28311552,55,67
1769472,55,68
1769472,55,69
28311552,55,70
1769472,55,71
28311552,55,72
452984832,55,73
28311552,55,74
1769472,55,75
28311552,55,76
1769472,55,77
1769472,55,78
28311552,55,79
1769472,55,80
37748736,55,81
603979776,55,82
37748736,55,83
2359296,55,84
37748736,55,85
2359296,55,86
2359296,55,87
37748736,55,88
2359296,55,89
2359296,55,90
37748736,55,91
2359296,55,92
147456,55,93
2359296,55,94
147456,55,95
147456,55,96
2359296,55,97
147456,55,98
2359296,55,99
28311552,56,57
28311552,56,58
452984832,56,59
28311552,56,60
28311552,56,61
452984832,56,62
28311552,56,63
28311552,56,64
452984832,56,65
1769472,56,66
1769472,56,67
28311552,56,68
1769472,56,69
1769472,56,70
28311552,56,71
28311552,56,72
28311552,56,73
452984832,56,74
1769472,56,75
1769472,56,76
28311552,56,77
1769472,56,78
1769472,56,79
28311552,56,80
37748736,56,81
37748736,56,82
603979776,56,83
2359296,56,84
2359296,56,85
37748736,56,86
2359296,56,87
2359296,56,88
37748736,56,89
2359296,56,90
2359296,56,91
37748736,56,92
147456,56,93
147456,56,94
2359296,56,95
147456,56,96
147456,56,97
2359296,56,98
2359296,56,99
452984832,57,58
452984832,57,59
452984832,57,60
28311552,57,61
28311552,57,62
28311552,57,63
1769472,57,64
1769472,57,65
452984832,57,66
28311552,57,67
28311552,57,68
28311552,57,69
1769472,57,70
1769472,57,71
28311552,57,72
1769472,57,73
1769472,57,74
452984832,57,75
28311552,57,76
28311552,57,77
28311552,57,78
1769472,57,79
1769472,57,80
37748736,57,81
2359296,57,82
2359296,57,83
603979776,57,84
37748736,57,85
37748736,57,86
37748736,57,87
2359296,57,88
2359296,57,89
2359296,57,90
147456,57,91
147456,57,92
37748736,57,93
2359296,57,94
2359296,57,95
2359296,57,96
147456,57,97
147456,57,98
2359296,57,99
452984832,58,59
28311552,58,60
452984832,58,61
28311552,58,62
1769472,58,63
28311552,58,64
1769472,58,65
28311552,58,66
452984832,58,67
28311552,58,68
1769472,58,69
28311552,58,70
1769472,58,71
1769472,58,72
28311552,58,73
1769472,58,74
28311552,58,75
452984832,58,76
28311552,58,77
1769472,58,78
28311552,58,79
1769472,58,80
2359296,58,81
37748736,58,82
2359296,58,83
37748736,58,84
603979776,58,85
37748736,58,86
2359296,58,87
37748736,58,88
2359296,58,89
147456,58,90
2359296,58,91
147456,58,92
2359296,58,93
37748736,58,94
2359296,58,95
147456,58,96
2359296,58,97
147456,58,98
147456,58,99
28311552,59,60
28311552,59,61
452984832,59,62
1769472,59,63
1769472,59,64
28311552,59,65
28311552,59,66
28311552,59,67
452984832,59,68
1769472,59,69
1769472,59,70
28311552,59,71
1769472,59,72
1769472,59,73
28311552,59,74
28311552,59,75
28311552,59,76
452984832,59,77
1769472,59,78
1769472,59,79
28311552,59,80
2359296,59,81
2359296,59,82
37748736,59,83
37748736,59,84
37748736,59,85
603979776,59,86
2359296,59,87
2359296,59,88
37748736,59,89
147456,59,90
147456,59,91
2359296,59,92
2359296,59,93
2359296,59,94
37748736,59,95
147456,59,96
147456,59,97
2359296,59,98
147456,59,99
452984832,60,61
452984832,60,62
28311552,60,63
1769472,60,64
1769472,60,65
28311552,60,66
1769472,60,67
1769472,60,68
452984832,60,69
28311552,60,70
28311552,60,71
28311552,60,72
1769472,60,73
1769472,60,74
28311552,60,75
1769472,60,76
1769472,60,77
452984832,60,78
28311552,60,79
28311552,60,80
37748736,60,81
2359296,60,82
2359296,60,83
37748736,60,84
2359296,60,85
2359296,60,86
603979776,60,87
37748736,60,88
37748736,60,89
2359296,60,90
147456,60,91
147456,60,92
2359296,60,93
147456,60,94
147456,60,95
37748736,60,96
2359296,60,97
2359296,60,98
2359296,60,99
452984832,61,62
1769472,61,63
28311552,61,64
1769472,61,65
1769472,61,66
28311552,61,67
1769472,61,68
28311552,61,69
452984832,61,70
28311552,61,71
1769472,61,72
28311552,61,73
1769472,61,74
1769472,61,75
28311552,61,76
1769472,61,77
28311552,61,78
452984832,61,79
28311552,61,80
2359296,61,81
37748736,61,82
2359296,61,83
2359296,61,84
37748736,61,85
2359296,61,86
37748736,61,87
603979776,61,88
37748736,61,89
147456,61,90
2359296,61,91
147456,61,92
147456,61,93
2359296,61,94
147456,61,95
2359296,61,96
37748736,61,97
2359296,61,98
147456,61,99
1769472,62,63
1769472,62,64
28311552,62,65
1769472,62,66
1769472,62,67
28311552,62,68
28311552,62,69
28311552,62,70
452984832,62,71
1769472,62,72
1769472,62,73
28311552,62,74
1769472,62,75
1769472,62,76
28311552,62,77
28311552,62,78
28311552,62,79
452984832,62,80
2359296,62,81
2359296,62,82
37748736,62,83
2359296,62,84
2359296,62,85
37748736,62,86
37748736,62,87
37748736,62,88
603979776,62,89
147456,62,90
147456,62,91
2359296,62,92
147456,62,93
147456,62,94
2359296,62,95
2359296,62,96
2359296,62,97
37748736,62,98
147456,62,99
452984832,63,64
452984832,63,65
452984832,63,66
28311552,63,67
28311552,63,68
452984832,63,69
28311552,63,70
28311552,63,71
452984832,63,72
28311552,63,73
28311552,63,74
28311552,63,75
1769472,63,76
1769472,63,77
28311552,63,78
1769472,63,79
1769472,63,80
37748736,63,81
2359296,63,82
2359296,63,83
2359296,63,84
147456,63,85
147456,63,86
2359296,63,87
147456,63,88
147456,63,89
603979776,63,90
37748736,63,91
37748736,63,92
37748736,63,93
2359296,63,94
2359296,63,95
37748736,63,96
2359296,63,97
2359296,63,98
37748736,63,99
452984832,64,65
28311552,64,66
452984832,64,67
28311552,64,68
28311552,64,69
452984832,64,70
28311552,64,71
28311552,64,72
452984832,64,73
28311552,64,74
1769472,64,75
28311552,64,76
1769472,64,77
1769472,64,78
28311552,64,79
1769472,64,80
2359296,64,81
37748736,64,82
2359296,64,83
147456,64,84
2359296,64,85
147456,64,86
147456,64,87
2359296,64,88
147456,64,89
37748736,64,90
603979776,64,91
37748736,64,92
2359296,64,93
37748736,64,94
2359296,64,95
2359296,64,96
37748736,64,97
2359296,64,98
2359296,64,99
28311552,65,66
28311552,65,67
452984832,65,68
28311552,65,69
28311552,65,70
452984832,65,71
28311552,65,72
28311552,65,73
452984832,65,74
1769472,65,75
1769472,65,76
28311552,65,77
1769472,65,78
1769472,65,79
28311552,65,80
2359296,65,81
2359296,65,82
37748736,65,83
147456,65,84
147456,65,85
2359296,65,86
147456,65,87
147456,65,88
2359296,65,89
37748736,65,90
37748736,65,91
603979776,65,92
2359296,65,93
2359296,65,94
37748736,65,95
2359296,65,96
2359296,65,97
37748736,65,98
2359296,65,99
452984832,66,67
452984832,66,68
452984832,66,69
28311552,66,70
28311552,66,71
28311552,66,72
1769472,66,73
1769472,66,74
452984832,66,75
28311552,66,76
28311552,66,77
28311552,66,78
1769472,66,79
1769472,66,80
2359296,66,81
147456,66,82
147456,66,83
37748736,66,84
2359296,66,85
2359296,66,86
2359296,66,87
147456,66,88
147456,66,89
37748736,66,90
2359296,66,91
2359296,66,92
603979776,66,93
37748736,66,94
37748736,66,95
37748736,66,96
2359296,66,97
2359296,66,98
2359296,66,99
452984832,67,68
28311552,67,69
452984832,67,70
28311552,67,71
1769472,67,72
28311552,67,73
1769472,67,74
28311552,67,75
452984832,67,76
28311552,67,77
1769472,67,78
28311552,67,79
1769472,67,80
147456,67,81
2359296,67,82
147456,67,83
2359296,67,84
37748736,67,85
2359296,67,86
147456,67,87
2359296,67,88
147456,67,89
2359296,67,90
37748736,67,91
2359296,67,92
37748736,67,93
603979776,67,94
37748736,67,95
2359296,67,96
37748736,67,97
2359296,67,98
147456,67,99
28311552,68,69
28311552,68,70
452984832,68,71
1769472,68,72
1769472,68,73
28311552,68,74
28311552,68,75
28311552,68,76
452984832,68,77
1769472,68,78
1769472,68,79
28311552,68,80
147456,68,81
147456,68,82
2359296,68,83
2359296,68,84
2359296,68,85
37748736,68,86
147456,68,87
147456,68,88
2359296,68,89
2359296,68,90
2359296,68,91
37748736,68,92
37748736,68,93
37748736,68,94
603979776,68,95
2359296,68,96
2359296,68,97
37748736,68,98
147456,68,99
452984832,69,70
452984832,69,71
28311552,69,72
1769472,69,73
1769472,69,74
28311552,69,75
1769472,69,76
1769472,69,77
452984832,69,78
28311552,69,79
28311552,69,80
2359296,69,81
147456,69,82
147456,69,83
2359296,69,84
147456,69,85
147456,69,86
37748736,69,87
2359296,69,88
2359296,69,89
37748736,69,90
2359296,69,91
2359296,69,92
37748736,69,93
2359296,69,94
2359296,69,95
603979776,69,96
37748736,69,97
37748736,69,98
2359296,69,99
452984832,70,71
1769472,70,72
28311552,70,73
1769472,70,74
1769472,70,75
28311552,70,76
1769472,70,77
28311552,70,78
452984832,70,79
28311552,70,80
147456,70,81
2359296,70,82
147456,70,83
147456,70,84
2359296,70,85
147456,70,86
2359296,70,87
37748736,70,88
2359296,70,89
2359296,70,90
37748736,70,91
2359296,70,92
2359296,70,93
37748736,70,94
2359296,70,95
37748736,70,96
603979776,70,97
37748736,70,98
147456,70,99
1769472,71,72
1769472,71,73
28311552,71,74
1769472,71,75
1769472,71,76
28311552,71,77
28311552,71,78
28311552,71,79
452984832,71,80
147456,71,81
147456,71,82
2359296,71,83
147456,71,84
147456,71,85
2359296,71,86
2359296,71,87
2359296,71,88
37748736,71,89
2359296,71,90
2359296,71,91
37748736,71,92
2359296,71,93
2359296,71,94
37748736,71,95
37748736,71,96
37748736,71,97
603979776,71,98
147456,71,99
452984832,72,73
452984832,72,74
452984832,72,75
28311552,72,76
28311552,72,77
452984832,72,78
28311552,72,79
28311552,72,80
37748736,72,81
2359296,72,82
2359296,72,83
2359296,72,84
147456,72,85
147456,72,86
2359296,72,87
147456,72,88
147456,72,89
37748736,72,90
2359296,72,91
2359296,72,92
2359296,72,93
147456,72,94
147456,72,95
2359296,72,96
147456,72,97
147456,72,98
603979776,72,99
452984832,73,74
28311552,73,75
452984832,73,76
28311552,73,77
28311552,73,78
452984832,73,79
28311552,73,80
2359296,73,81
37748736,73,82
2359296,73,83
147456,73,84
2359296,73,85
147456,73,86
147456,73,87
2359296,73,88
147456,73,89
2359296,73,90
37748736,73,91
2359296,73,92
147456,73,93
2359296,73,94
147456,73,95
147456,73,96
2359296,73,97
147456,73,98
37748736,73,99
28311552,74,75
28311552,74,76
452984832,74,77
28311552,74,78
28311552,74,79
452984832,74,80
2359296,74,81
2359296,74,82
37748736,74,83
147456,74,84
147456,74,85
2359296,74,86
147456,74,87
147456,74,88
2359296,74,89
2359296,74,90
2359296,74,91
37748736,74,92
147456,74,93
147456,74,94
2359296,74,95
147456,74,96
147456,74,97
2359296,74,98
37748736,74,99
452984832,75,76
452984832,75,77
452984832,75,78
28311552,75,79
28311552,75,80
2359296,75,81
147456,75,82
147456,75,83
37748736,75,84
2359296,75,85
2359296,75,86
2359296,75,87
147456,75,88
147456,75,89
2359296,75,90
147456,75,91
147456,75,92
37748736,75,93
2359296,75,94
2359296,75,95
2359296,75,96
147456,75,97
147456,75,98
37748736,75,99
452984832,76,77
28311552,76,78
452984832,76,79
28311552,76,80
147456,76,81
2359296,76,82
147456,76,83
2359296,76,84
37748736,76,85
2359296,76,86
147456,76,87
2359296,76,88
147456,76,89
147456,76,90
2359296,76,91
147456,76,92
2359296,76,93
37748736,76,94
2359296,76,95
147456,76,96
2359296,76,97
147456,76,98
2359296,76,99
28311552,77,78
28311552,77,79
452984832,77,80
147456,77,81
147456,77,82
2359296,77,83
2359296,77,84
2359296,77,85
37748736,77,86
147456,77,87
147456,77,88
2359296,77,89
147456,77,90
147456,77,91
2359296,77,92
2359296,77,93
2359296,77,94
37748736,77,95
147456,77,96
147456,77,97
2359296,77,98
2359296,77,99
452984832,78,79
452984832,78,80
2359296,78,81
147456,78,82
147456,78,83
2359296,78,84
147456,78,85
147456,78,86
37748736,78,87
2359296,78,88
2359296,78,89
2359296,78,90
147456,78,91
147456,78,92
2359296,78,93
147456,78,94
147456,78,95
37748736,78,96
2359296,78,97
2359296,78,98
37748736,78,99
452984832,79,80
147456,79,81
2359296,79,82
147456,79,83
147456,79,84
2359296,79,85
147456,79,86
2359296,79,87
37748736,79,88
2359296,79,89
147456,79,90
2359296,79,91
147456,79,92
147456,79,93
2359296,79,94
147456,79,95
2359296,79,96
37748736,79,97
2359296,79,98
2359296,79,99
147456,80,81
147456,80,82
2359296,80,83
147456,80,84
147456,80,85
2359296,80,86
2359296,80,87
2359296,80,88
37748736,80,89
147456,80,90
147456,80,91
2359296,80,92
147456,80,93
147456,80,94
2359296,80,95
2359296,80,96
2359296,80,97
37748736,80,98
2359296,80,99
37748736,81,9
452984832,81,82
452984832,81,83
452984832,81,84
28311552,81,85
28311552,81,86
452984832,81,87
28311552,81,88
28311552,81,89
452984832,81,90
28311552,81,91
28311552,81,92
28311552,81,93
1769472,81,94
1769472,81,95
28311552,81,96
1769472,81,97
1769472,81,98
452984832,81,99
2359296,82,9
452984832,82,83
28311552,82,84
452984832,82,85
28311552,82,86
28311552,82,87
452984832,82,88
28311552,82,89
28311552,82,90
452984832,82,91
28311552,82,92
1769472,82,93
28311552,82,94
1769472,82,95
1769472,82,96
28311552,82,97
